0.000466108322144  0 
0.132436037064  0 
0.145792007446  0 
0.168313980103  0 
0.190859079361  0 
0.208307027817  0 
0.230790138245  0 
0.253307104111  0 
0.270786046982  0 
0.284576177597  0 
0.308322191238  0 
0.32209610939  0 
0.348339080811  0 
0.362231016159  0 
0.385972976685  0 
0.409716129303  0 
0.433433055878  4 
0.447113990784  4 
0.470993995667  4 
0.494568109512  9 
0.508460998535  14 
0.532206058502  24 
0.555945158005  39 
0.56974697113  58 
0.593456029892  83 
0.622315168381  102 
0.638283967972  97 
0.660794019699  87 
0.679562091827  63 
0.700776100159  43 
0.723258972168  29 
0.740769147873  24 
0.754775047302  14 
0.778494119644  9 
0.792320013046  4 
0.818488121033  4 
0.840773105621  4 
0.863253116608  0 
0.885786056519  0 
0.903294086456  0 
0.917194128036  0 
0.94092297554  0 
0.954809188843  0 
0.978500127792  0 
1.00221300125  0 
1.01595306396  0 
1.03972101212  0 
1.06349205971  0 
1.0872220993  0 
1.10453820229  0 
1.12628316879  4 
1.14707112312  4 
1.16955208778  14 
1.19202709198  19 
1.20954012871  29 
1.22596907616  43 
1.23976016045  53 
1.26348018646  68 
1.28721117973  73 
1.31094908714  78 
1.33331918716  68 
1.35080218315  58 
1.37327313423  48 
1.39576101303  34 
1.41325712204  19 
1.42725014687  9 
1.45097208023  4 
1.46476411819  4 
1.48846101761  0 
1.5122320652  0 
1.53594899178  0 
1.5496981144  0 
1.57704401016  0 
1.59456515312  0 
1.61705613136  0 
1.63952517509  4 
1.65954518318  0 
1.66847705841  0 
1.692248106  0 
1.71597504616  0 
1.72970318794  0 
1.75344610214  0 
1.77722406387  0 
1.791036129  0 
1.81478214264  0 
1.83709311485  0 
1.85956001282  4 
1.88221597672  14 
1.89970302582  19 
1.92205405235  29 
1.94467902184  43 
1.96204519272  53 
1.98454117775  63 
2.00705814362  73 
2.02458810806  73 
2.04362607002  73 
2.06470608711  63 
2.08712911606  58 
2.10473203659  43 
2.12717413902  34 
2.14955496788  29 
2.16703414917  19 
2.18954014778  14 
2.19846320152  9 
2.22219419479  4 
2.24594402313  4 
2.25971102715  0 
2.29202604294  0 
2.30952715874  0 
2.32342910767  0 
2.347189188  0 
2.36097812653  0 
2.3847091198  0 
2.40346717834  0 
2.42722702026  0 
2.44343304634  0 
2.46721696854  0 
2.49101305008  4 
2.50482106209  4 
2.52848911285  4 
2.55592799187  14 
2.57343316078  19 
2.59592700005  34 
2.61833000183  53 
2.63580703735  73 
2.65827202797  87 
2.68077611923  87 
2.6982820034  78 
2.71221899986  63 
2.73596310616  48 
2.74968218803  34 
2.77723503113  24 
2.79970097542  14 
2.81720519066  9 
2.83624410629  4 
2.86203217506  4 
2.87954807281  0 
2.9020190239  0 
2.92451906204  0 
2.94701600075  0 
