0.0  0 
0.221  127 
0.243  127 
0.258  122 
0.28  83 
0.299  58 
0.32  34 
0.343  14 
0.36  0 
0.38  0 
0.403  0 
0.417  0 
0.44  0 
0.454  0 
0.478  0 
0.502  0 
0.516  0 
0.539  0 
0.563  0 
0.577  0 
0.6  0 
0.624  0 
0.639  0 
0.662  0 
0.689  0 
0.698  0 
0.722  0 
0.746  9 
0.773  24 
0.79  43 
0.813  73 
0.822  92 
0.854  117 
0.871  102 
0.884  92 
0.911  73 
0.932  63 
0.954  48 
0.968  34 
0.995  24 
1.007  14 
1.032  9 
1.055  4 
1.069  0 
1.093  0 
1.117  0 
1.13  0 
1.158  0 
1.175  0 
1.198  0 
1.22  0 
1.238  0 
1.26  0 
1.277  4 
1.291  9 
1.323  24 
1.333  39 
1.356  53 
1.379  68 
1.402  83 
1.419  92 
1.442  107 
1.464  117 
1.482  127 
1.504  127 
1.527  122 
1.544  97 
1.567  68 
1.589  39 
1.604  19 
1.629  4 
1.644  0 
1.667  0 
1.689  0 
1.707  0 
1.729  0 
1.752  0 
1.769  0 
1.783  0 
1.807  0 
1.821  0 
1.853  0 
1.87  0 
1.893  0 
1.902  0 
1.926  0 
1.949  0 
1.963  0 
1.987  0 
2.011  4 
2.027  19 
2.051  39 
2.074  63 
2.097  87 
2.119  117 
2.128  107 
2.152  87 
2.176  78 
2.189  68 
2.213  53 
2.237  39 
2.251  29 
2.274  19 
2.298  14 
2.317  4 
2.338  4 
2.36  0 
2.378  0 
2.4  0 
2.423  0 
2.44  0 
2.46  0 
2.485  0 
2.503  0 
2.517  0 
2.541  4 
2.568  14 
2.585  24 
2.599  34 
2.623  48 
2.637  63 
2.661  78 
2.684  87 
2.708  102 
2.722  117 
2.746  122 
2.773  127 
2.79  127 
2.813  117 
2.822  73 
2.846  48 
2.869  29 
2.883  9 
2.909  0 
2.933  0 
2.947  0 
2.971  0 
2.994  0 
3.009  0 
3.032  0 
3.054  0 
3.072  0 
3.094  0 
3.117  0 
3.134  0 
3.157  0 
3.179  0 
3.197  0 
3.211  0 
3.234  0 
3.248  0 
3.272  4 
3.298  14 
3.317  39 
3.344  63 
3.353  83 
3.379  112 
3.405  107 
3.414  97 
3.438  83 
3.462  73 
3.484  58 
3.502  43 
3.524  34 
3.547  24 
3.564  14 
3.578  9 
3.594  4 
3.618  0 
3.642  0 
3.666  0 
3.679  0 
3.703  0 
3.724  0 
3.746  0 
3.768  0 
3.79  0 
3.808  4 
3.822  9 
3.848  19 
3.869  34 
3.892  48 
3.906  63 
3.929  73 
3.943  87 
3.975  97 
3.993  112 
4.015  122 
4.038  127 
4.055  127 
4.072  127 
4.088  83 
4.112  58 
4.136  39 
4.158  14 
4.167  4 
4.191  0 
4.214  0 
4.228  0 
4.252  0 
4.276  0 
4.289  0 
4.314  0 
4.337  0 
4.361  0 
4.374  0 
4.398  0 
4.42  0 
4.443  0 
4.46  0 
4.483  0 
4.492  0 
4.516  0 
4.539  4 
4.567  19 
4.586  29 
4.598  53 
4.624  78 
4.637  97 
4.664  112 
4.687  102 
4.704  87 
4.727  78 
4.749  63 
4.767  53 
4.789  39 
4.812  29 
4.829  19 
4.843  14 
4.874  9 
4.889  4 
4.909  0 
4.932  0 
4.941  0 
4.964  0 
4.988  0 
5.002  0 
5.026  0 
5.049  0 
5.063  4 
5.09  14 
5.112  19 
5.138  34 
5.152  43 
5.171  58 
5.193  73 
5.216  83 
5.241  97 
5.257  107 
5.279  122 
5.299  122 
5.318  131 
5.338  127 
5.361  92 
5.378  68 
5.401  43 
5.418  24 
5.441  9 
5.463  0 
5.481  0 
5.504  0 
5.512  0 
5.538  0 
5.564  0 
5.573  0 
5.597  0 
5.633  0 
5.635  0 
5.657  0 
5.681  0 
5.697  0 
5.758  0 
5.76  0 
5.761  0 
5.783  0 
5.807  4 
5.839  9 
5.845  24 
5.875  43 
5.892  73 
5.912  92 
5.933  117 
5.95  107 
5.973  97 
5.986  83 
6.009  68 
6.023  58 
6.047  43 
6.071  34 
6.087  24 
6.109  19 
6.133  9 
6.163  4 
6.166  4 
6.188  0 
6.212  0 
6.248  0 
6.25  0 
6.272  0 
6.296  0 
6.319  0 
6.328  4 
6.352  9 
6.376  19 
6.389  29 
6.413  43 
6.437  58 
6.451  73 
6.474  83 
6.503  92 
6.522  107 
6.541  117 
6.563  127 
6.581  127 
6.603  127 
6.628  112 
6.644  73 
6.667  53 
6.688  29 
6.703  14 
6.726  4 
6.739  0 
6.766  0 
6.778  0 
6.802  0 
6.828  0 
6.846  0 
6.869  0 
6.883  0 
6.907  0 
6.931  0 
6.945  0 
6.976  0 
6.998  0 
7.012  0 
7.022  0 
7.054  0 
7.063  0 
7.101  9 
7.119  24 
7.134  43 
7.162  63 
7.166  87 
7.199  122 
7.216  107 
7.233  97 
7.256  87 
7.278  73 
7.295  58 
7.318  48 
7.343  39 
7.371  29 
7.381  24 
7.407  14 
7.417  9 
