0.243	 127.0
0.854	 92.0
1.504	 127.0
2.119	 87.0
2.79	 127.0
3.379	 83.0
4.072	 127.0
4.664	 97.0
5.318	 122.0
5.933	 92.0
6.603	 127.0
7.199	 87.0
7.888	 127.0
8.488	 107.0
9.154	 127.0
9.746	 97.0
10.39	 127.0
11.007	 92.0
11.684	 127.0
12.275	 87.0
12.971	 127.0
13.566	 112.0
14.226	 127.0
14.826	 102.0
15.501	 127.0
16.09	 97.0
16.776	 122.0
17.352	 92.0
18.052	 127.0
18.624	 92.0
19.312	 127.0
19.886	 87.0
20.579	 127.0
21.171	 107.0
21.866	 127.0
22.449	 102.0
23.131	 127.0
23.704	 97.0
24.397	 127.0
24.958	 97.0
25.671	 127.0
26.234	 92.0
26.929	 127.0
27.5	 92.0
28.211	 127.0
28.785	 112.0
29.477	 127.0
