0.489	 87.0
1.183	 151.0
1.774	 107.0
2.455	 127.0
3.06	 127.0
3.734	 131.0
4.335	 141.0
5.014	 136.0
5.628	 156.0
6.299	 141.0
6.893	 78.0
7.578	 146.0
8.171	 102.0
8.858	 146.0
9.449	 127.0
10.147	 151.0
10.745	 141.0
11.435	 156.0
12.018	 151.0
12.698	 136.0
13.285	 92.0
13.984	 141.0
14.579	 112.0
15.27	 146.0
15.858	 136.0
16.551	 151.0
17.149	 151.0
17.838	 151.0
18.41	 97.0
19.103	 141.0
19.69	 122.0
20.384	 141.0
20.982	 141.0
21.672	 146.0
22.263	 156.0
22.952	 151.0
23.527	 112.0
24.238	 151.0
24.802	 136.0
25.497	 141.0
26.086	 151.0
26.79	 146.0
27.379	 156.0
28.079	 151.0
28.639	 131.0
29.359	 151.0
