0.445	 161.0
1.14	 161.0
1.731	 161.0
2.399	 156.0
3.015	 161.0
3.687	 156.0
4.304	 156.0
4.973	 161.0
5.558	 156.0
6.263	 161.0
6.848	 161.0
7.543	 161.0
8.129	 161.0
8.825	 161.0
9.411	 161.0
10.102	 161.0
10.7	 156.0
11.373	 156.0
11.977	 156.0
12.655	 156.0
13.253	 156.0
13.941	 156.0
14.524	 156.0
15.239	 161.0
15.813	 156.0
16.518	 161.0
17.097	 156.0
17.801	 161.0
18.371	 156.0
19.059	 156.0
19.653	 161.0
20.343	 161.0
20.937	 161.0
21.638	 161.0
22.195	 156.0
22.918	 156.0
23.487	 161.0
24.201	 156.0
24.77	 156.0
25.455	 156.0
26.045	 156.0
26.759	 156.0
27.309	 156.0
28.041	 156.0
28.593	 161.0
29.319	 156.0
