0.0  122 
0.156  9 
0.17  9 
0.192  9 
0.215  14 
0.232  9 
0.255  9 
0.277  14 
0.295  39 
0.317  131 
0.34  210 
0.357  239 
0.372  249 
0.396  205 
0.42  141 
0.435  53 
0.458  19 
0.476  9 
0.498  14 
0.521  14 
0.538  9 
0.561  9 
0.583  14 
0.592  9 
0.616  9 
0.64  9 
0.653  9 
0.677  9 
0.701  9 
0.715  9 
0.738  9 
0.762  9 
0.786  9 
0.8  9 
0.823  9 
0.843  14 
0.868  9 
0.886  9 
0.908  9 
0.926  9 
0.948  19 
0.971  73 
0.992  161 
1.011  224 
1.033  259 
1.058  234 
1.068  200 
1.092  122 
1.11  34 
1.132  14 
1.157  9 
1.172  14 
1.195  9 
1.212  9 
1.235  9 
1.243  9 
1.276  9 
1.293  14 
1.316  9 
1.338  9 
1.356  14 
1.37  9 
1.393  9 
1.407  9 
1.44  14 
1.448  9 
1.481  14 
1.49  9 
1.513  9 
1.538  9 
1.561  14 
1.583  24 
1.601  92 
1.623  190 
1.646  229 
1.663  249 
1.686  229 
1.695  175 
1.718  97 
1.74  29 
1.766  14 
1.783  9 
1.806  9 
1.815  9 
1.847  9 
1.856  9 
1.882  9 
1.906  9 
1.92  9 
1.943  9 
1.967  9 
1.981  9 
2.005  9 
2.028  9 
2.042  9 
2.066  9 
2.09  14 
2.103  9 
2.127  9 
2.151  9 
2.165  9 
2.188  9 
2.212  9 
2.226  14 
2.253  43 
2.271  131 
2.293  200 
2.316  249 
2.339  249 
2.355  219 
2.374  166 
2.4  73 
2.417  19 
2.437  9 
2.453  9 
2.476  9 
2.5  9 
2.516  9 
2.538  9 
2.561  9 
2.578  9 
2.601  9 
2.623  9 
2.641  14 
2.655  9 
2.678  9 
2.703  9 
2.712  9 
2.736  9 
2.76  9 
2.787  14 
2.796  9 
2.82  9 
2.843  9 
2.857  14 
2.881  58 
2.907  156 
2.933  215 
2.943  239 
2.967  249 
2.985  200 
3.007  136 
3.031  53 
3.047  19 
3.068  9 
3.086  9 
3.105  9 
3.131  9 
3.155  14 
3.163  9 
3.187  9 
3.211  9 
3.225  14 
3.248  9 
3.272  9 
3.286  9 
3.31  9 
3.333  9 
3.347  9 
3.371  9 
3.395  9 
3.417  9 
3.44  9 
3.457  9 
3.48  9 
3.497  9 
3.517  14 
3.54  29 
3.553  87 
3.58  175 
3.592  229 
3.625  254 
3.64  234 
3.662  195 
3.68  117 
3.702  39 
3.725  14 
3.742  9 
3.756  9 
3.78  9 
3.793  9 
3.817  9 
3.841  9 
3.863  9 
3.886  9 
3.905  9 
3.926  14 
3.94  9 
3.963  9 
3.977  9 
4.001  9 
4.025  9 
4.038  9 
4.062  14 
4.086  9 
4.1  9 
4.123  9 
4.15  14 
4.162  39 
4.195  122 
4.212  200 
4.235  234 
4.257  249 
4.275  224 
4.289  171 
4.316  87 
4.332  29 
4.346  14 
4.37  9 
4.393  9 
4.407  9 
4.431  9 
4.455  9 
4.468  9 
4.492  9 
4.516  9 
4.53  9 
4.553  9 
4.576  14 
4.598  9 
4.621  9 
4.638  9 
4.661  9 
4.683  9 
4.701  9 
4.715  9 
4.738  9 
4.752  9 
4.776  9 
4.802  9 
4.825  19 
4.847  63 
4.865  146 
4.897  205 
4.907  254 
4.93  244 
4.947  219 
4.97  161 
4.978  73 
5.002  19 
5.025  9 
5.047  9 
5.07  9 
5.087  9 
5.11  9 
5.135  9 
5.15  9 
5.163  9 
5.187  9 
5.201  9 
5.233  14 
5.242  9 
5.266  9 
5.29  9 
5.304  9 
5.327  9 
5.354  14 
5.366  9 
5.39  9 
5.413  9 
5.427  14 
5.451  24 
5.475  83 
5.489  171 
5.515  219 
5.536  244 
5.558  244 
5.581  195 
5.601  127 
5.61  48 
5.634  14 
5.657  9 
5.671  9 
5.695  9 
5.718  9 
5.732  9 
5.756  9 
5.78  9 
5.793  9 
5.817  9 
5.841  4 
5.855  9 
5.879  9 
5.902  9 
5.916  9 
5.94  9 
5.963  9 
5.986  9 
6.0  9 
6.023  9 
6.037  9 
6.061  9 
6.085  9 
6.099  14 
6.131  39 
6.15  107 
6.178  185 
6.193  234 
6.211  249 
6.233  229 
6.256  190 
6.273  112 
6.287  39 
6.311  14 
6.325  9 
