0.622	 39.0
1.089	 48.0
1.831	 43.0
2.297	 48.0
3.031	 43.0
3.492	 53.0
4.227	 43.0
4.685	 48.0
5.432	 43.0
5.885	 48.0
6.642	 43.0
7.092	 53.0
7.838	 43.0
8.275	 48.0
9.026	 39.0
9.475	 48.0
10.225	 43.0
10.65	 43.0
11.427	 43.0
11.857	 48.0
12.636	 43.0
13.062	 48.0
13.82	 39.0
14.248	 43.0
15.042	 43.0
15.472	 48.0
16.244	 43.0
16.657	 48.0
17.445	 43.0
17.859	 48.0
18.624	 43.0
19.062	 48.0
19.847	 43.0
20.242	 48.0
21.019	 43.0
21.446	 48.0
22.243	 43.0
22.63	 48.0
23.42	 43.0
23.831	 48.0
24.647	 43.0
25.014	 43.0
25.855	 43.0
26.22	 48.0
27.059	 43.0
27.405	 48.0
28.28	 39.0
28.607	 48.0
29.789	 48.0
