0.0  0 
0.136  127 
0.159  127 
0.174  131 
0.197  131 
0.214  131 
0.237  131 
0.259  131 
0.277  131 
0.299  131 
0.317  131 
0.339  131 
0.357  131 
0.379  127 
0.402  122 
0.419  122 
0.442  122 
0.467  117 
0.482  117 
0.506  112 
0.522  112 
0.544  112 
0.567  107 
0.584  107 
0.607  107 
0.629  107 
0.647  107 
0.669  107 
0.687  107 
0.709  107 
0.727  107 
0.749  112 
0.774  112 
0.789  112 
0.812  117 
0.834  117 
0.853  122 
0.874  127 
0.892  127 
0.914  131 
0.937  131 
0.954  131 
0.977  131 
0.986  136 
1.009  131 
1.033  136 
1.056  136 
1.078  131 
1.101  131 
1.121  131 
1.138  131 
1.161  127 
1.169  127 
1.202  127 
1.211  127 
1.234  122 
1.261  127 
1.273  127 
1.297  127 
1.321  122 
1.334  127 
1.358  127 
1.382  127 
1.396  127 
1.419  127 
1.442  131 
1.464  131 
1.482  131 
1.504  131 
1.529  131 
1.544  131 
1.567  131 
1.589  131 
1.607  131 
1.629  131 
1.653  131 
1.668  127 
1.691  122 
1.713  122 
1.731  117 
1.753  117 
1.776  112 
1.793  112 
1.811  112 
1.831  107 
1.853  107 
1.876  107 
1.898  107 
1.916  107 
1.939  107 
1.948  107 
1.979  107 
1.997  107 
2.019  107 
2.037  112 
2.059  112 
2.082  117 
2.099  122 
2.122  122 
2.131  127 
2.171  127 
2.186  127 
2.203  131 
2.226  131 
2.243  131 
2.265  131 
2.274  131 
2.298  136 
2.322  131 
2.336  131 
2.368  131 
2.377  131 
2.401  127 
2.424  131 
2.438  127 
2.462  127 
2.486  127 
2.499  127 
2.523  127 
2.548  127 
2.561  127 
2.601  127 
2.604  127 
2.629  127 
2.643  127 
2.667  127 
2.691  131 
2.704  131 
2.728  131 
2.751  136 
2.773  131 
2.796  131 
2.813  131 
2.836  131 
2.858  131 
2.876  131 
2.898  127 
2.921  127 
2.936  122 
2.958  122 
2.976  122 
2.995  117 
3.022  112 
3.038  112 
3.061  112 
3.083  107 
3.101  107 
3.123  107 
3.141  107 
3.163  107 
3.186  107 
3.203  107 
3.226  107 
3.248  107 
3.266  107 
3.288  112 
3.306  112 
3.328  117 
3.346  117 
3.368  122 
3.391  122 
3.408  127 
3.431  127 
3.453  131 
3.471  131 
3.493  136 
3.511  131 
3.533  131 
3.556  131 
3.573  131 
3.596  136 
3.612  131 
3.626  127 
3.649  127 
3.676  127 
3.697  127 
3.719  127 
3.737  127 
3.759  127 
3.768  127 
3.792  127 
3.816  127 
3.83  127 
3.853  127 
3.883  127 
3.896  127 
3.919  127 
3.933  127 
3.957  131 
3.981  131 
3.994  131 
4.018  131 
4.042  136 
4.059  131 
4.079  131 
4.101  131 
4.123  131 
4.141  131 
4.163  127 
4.186  127 
4.203  122 
4.226  122 
4.243  117 
4.266  117 
4.288  117 
4.306  112 
4.328  112 
4.351  107 
4.368  107 
4.389  107 
4.411  107 
4.433  107 
4.451  107 
4.473  107 
4.496  107 
4.513  107 
4.536  112 
4.558  112 
4.576  112 
4.598  117 
4.616  117 
4.638  122 
4.656  127 
4.678  127 
4.703  127 
4.718  136 
4.741  131 
4.763  131 
4.781  131 
4.803  131 
4.821  136 
4.843  131 
4.852  131 
4.884  131 
4.893  131 
4.917  127 
4.941  127 
4.954  127 
4.991  127 
4.998  127 
5.022  127 
5.046  127 
5.059  127 
5.083  127 
5.107  127 
5.123  127 
5.148  127 
5.161  127 
5.183  127 
5.207  131 
5.221  131 
5.244  131 
5.268  131 
5.282  131 
5.306  131 
5.329  131 
5.353  131 
5.368  131 
5.391  131 
5.413  131 
5.431  127 
5.453  127 
5.476  122 
5.493  122 
5.516  117 
5.538  117 
5.559  117 
5.574  112 
5.597  112 
5.614  107 
5.637  107 
5.659  107 
5.677  107 
5.699  107 
5.722  107 
5.739  107 
5.762  107 
5.781  107 
5.802  112 
5.824  112 
5.842  112 
5.861  117 
5.887  122 
5.904  122 
5.927  127 
5.944  127 
5.967  127 
5.989  131 
6.007  131 
6.029  131 
6.052  131 
6.069  131 
6.083  131 
6.111  136 
6.133  131 
6.151  131 
6.17  131 
6.193  131 
6.207  127 
6.231  127 
6.244  127 
6.268  127 
6.297  127 
6.314  127 
6.337  127 
6.346  127 
6.369  127 
6.393  127 
6.407  127 
6.439  127 
6.448  127 
6.472  127 
6.498  131 
6.511  131 
6.534  131 
6.558  131 
6.572  131 
6.596  136 
6.619  131 
6.633  131 
6.657  131 
6.676  131 
6.702  127 
6.719  127 
6.742  122 
6.759  122 
6.782  122 
6.804  117 
6.822  112 
6.844  112 
6.862  112 
6.884  107 
6.907  107 
6.924  107 
6.947  107 
6.969  107 
6.989  107 
7.012  107 
7.029  107 
7.052  112 
7.069  112 
7.092  112 
7.114  117 
7.132  117 
7.154  122 
7.177  122 
7.194  127 
7.217  127 
7.234  127 
7.257  131 
7.274  131 
7.293  131 
7.319  131 
7.337  131 
7.359  136 
7.382  136 
7.404  131 
7.419  131 
7.442  131 
7.459  127 
7.482  127 
7.504  127 
7.522  127 
7.536  127 
7.56  127 
7.573  127 
7.606  127 
7.614  127 
7.641  127 
7.664  127 
7.678  127 
7.702  127 
7.724  131 
7.738  131 
7.762  131 
7.786  131 
7.799  131 
7.823  131 
7.847  136 
7.862  131 
7.884  131 
7.908  131 
7.922  131 
7.946  131 
7.969  127 
7.987  127 
8.009  122 
8.032  122 
8.049  117 
8.072  117 
8.094  112 
8.119  112 
8.134  112 
8.157  107 
8.172  107 
8.194  107 
8.217  107 
8.234  107 
8.257  107 
8.279  112 
8.297  112 
8.319  112 
8.342  112 
8.357  112 
8.379  117 
8.402  122 
8.427  122 
8.442  127 
8.464  127 
8.482  127 
8.504  131 
8.527  131 
8.542  131 
8.564  136 
8.587  131 
8.604  136 
8.627  136 
8.649  131 
8.667  131 
8.689  131 
8.698  131 
8.731  127 
8.751  127 
8.768  127 
8.791  127 
8.813  127 
8.831  131 
8.853  127 
8.862  127 
8.894  127 
8.912  127 
8.934  127 
8.957  127 
8.974  127 
8.999  131 
9.008  131 
9.032  131 
9.046  131 
9.069  131 
9.093  131 
9.123  131 
9.126  131 
9.148  131 
9.181  131 
9.19  131 
9.213  131 
9.237  127 
9.251  122 
9.274  122 
9.297  122 
9.319  117 
9.342  117 
9.359  112 
9.382  112 
9.404  112 
9.422  107 
9.444  112 
9.467  107 
9.482  107 
9.501  107 
9.522  107 
9.544  107 
9.567  107 
9.584  112 
9.607  112 
9.629  112 
9.647  117 
9.669  122 
9.687  122 
9.709  122 
9.732  127 
9.749  127 
9.772  131 
9.794  131 
9.814  131 
9.837  136 
9.852  131 
9.874  131 
9.897  131 
9.914  131 
9.937  131 
9.959  131 
9.977  131 
9.991  127 
10.014  127 
10.037  127 
10.059  127 
10.082  127 
10.099  127 
10.122  127 
10.138  127 
10.152  122 
10.176  127 
10.199  127 
10.222  127 
10.244  131 
10.253  131 
10.281  131 
10.294  131 
10.321  131 
10.343  131 
10.357  131 
10.381  131 
10.404  131 
10.418  131 
10.442  131 
10.466  131 
10.479  127 
10.503  127 
10.527  122 
10.541  122 
10.564  117 
10.588  117 
10.606  117 
10.628  112 
10.653  112 
10.668  112 
10.691  112 
10.713  107 
10.731  112 
10.753  107 
10.776  107 
10.791  107 
10.813  112 
10.836  112 
10.853  112 
10.876  112 
10.898  117 
10.916  117 
10.938  122 
10.963  127 
10.978  127 
11.002  127 
11.018  127 
11.041  131 
11.063  131 
11.081  136 
11.103  131 
11.126  136 
11.143  136 
11.161  131 
11.183  131 
11.206  131 
11.223  131 
11.246  131 
11.271  127 
11.286  127 
11.308  127 
11.317  127 
11.349  127 
11.367  127 
11.389  127 
11.412  127 
11.429  127 
11.443  127 
11.467  127 
11.481  127 
11.504  131 
11.531  131 
11.561  131 
11.576  131 
11.593  131 
11.607  131 
11.631  131 
11.647  131 
11.671  136 
11.694  131 
11.708  131 
11.732  131 
11.756  131 
11.77  127 
11.793  127 
11.817  122 
11.832  122 
11.854  117 
11.878  117 
11.892  117 
11.919  117 
11.937  112 
11.959  107 
11.977  107 
11.999  107 
12.022  107 
12.039  107 
12.062  112 
12.087  112 
12.102  112 
12.124  117 
12.142  117 
12.164  117 
12.187  122 
12.204  122 
12.227  122 
12.249  127 
12.267  127 
12.284  131 
12.307  131 
12.329  131 
12.347  131 
12.369  131 
12.394  131 
12.409  131 
12.432  131 
12.454  131 
12.472  131 
12.494  131 
12.512  131 
12.534  127 
12.557  127 
12.574  127 
12.597  127 
12.606  127 
12.638  127 
12.656  127 
12.678  127 
12.701  127 
12.721  127 
12.729  127 
12.753  127 
12.777  127 
12.791  127 
12.814  131 
12.842  131 
12.863  131 
12.872  131 
12.896  131 
12.92  131 
12.933  131 
12.957  131 
12.981  131 
12.995  127 
13.018  127 
13.042  127 
13.066  127 
13.08  122 
13.103  117 
13.127  117 
13.141  117 
13.165  112 
13.188  112 
13.202  112 
13.224  112 
13.244  107 
13.269  107 
13.287  112 
13.309  107 
13.332  112 
13.349  112 
13.372  112 
13.394  112 
13.41  117 
13.432  117 
13.454  122 
13.472  122 
13.494  122 
13.517  127 
13.534  131 
13.554  131 
13.579  131 
13.594  131 
13.617  131 
13.639  131 
13.657  131 
13.679  136 
13.702  136 
13.719  131 
13.742  136 
13.764  131 
13.78  127 
13.802  131 
13.824  127 
13.842  127 
13.861  127 
13.887  127 
13.904  127 
13.927  127 
13.936  127 
13.968  127 
13.986  127 
14.008  127 
14.031  127 
14.049  127 
14.062  131 
14.086  131 
14.1  131 
14.12  131 
14.152  131 
14.161  131 
14.193  131 
14.202  131 
14.226  127 
14.242  131 
14.266  131 
14.29  127 
14.313  127 
14.327  122 
14.351  122 
14.375  122 
14.388  117 
14.412  112 
14.436  112 
14.45  112 
14.473  112 
