14.056	0.186	0.015
12.792	0.042	0.182
10.965	-0.186	-0.006
8.656	0.13	-0.134
5.967	-0.058	0.177
3.015	0.023	-0.185
-0.069	-0.013	0.186
-3.15	0.002	-0.186
-6.093	0.035	0.183
-8.768	-0.114	-0.148
-11.057	0.186	0.011
-12.86	-0.054	0.178
-14.098	-0.186	0.007
-14.716	-0.156	-0.102
-14.688	-0.159	-0.098
-14.013	-0.185	0.023
-12.722	-0.029	0.184
-10.873	0.185	-0.023
-8.545	-0.144	-0.119
-5.841	0.08	0.169
-2.881	-0.048	-0.18
0.206	0.038	0.183
3.284	-0.027	-0.185
6.218	-0.012	0.186
8.878	0.097	-0.159
11.148	-0.184	0.028
12.928	0.066	0.174
14.139	0.186	-0.0
14.729	0.155	-0.104
14.671	0.161	-0.095
13.969	0.184	0.031
12.652	0.016	0.186
10.779	-0.182	-0.04
8.432	0.156	-0.102
5.715	-0.1	0.157
2.746	0.072	-0.172
-0.344	-0.063	0.176
-3.418	0.051	-0.179
-6.342	-0.011	0.186
-8.987	-0.079	-0.169
-11.238	0.181	0.045
-12.994	-0.077	0.17
-14.179	-0.186	-0.008
-14.74	-0.154	-0.106
-14.654	-0.162	-0.092
-13.923	-0.182	0.04
-12.58	-0.003	0.186
-10.684	0.178	-0.057
-8.319	-0.167	-0.084
-5.587	0.12	0.143
-2.611	-0.094	-0.161
0.481	0.086	0.165
3.552	-0.074	-0.171
6.466	0.034	0.183
9.096	0.06	-0.177
11.327	-0.176	0.061
13.059	0.088	0.164
14.217	0.186	-0.015
14.75	0.153	-0.107
14.635	0.164	-0.089
13.876	0.18	0.048
12.507	-0.011	0.186
10.589	-0.171	-0.074
8.205	0.175	-0.064
5.46	-0.137	0.127
2.475	0.115	-0.147
-0.619	-0.108	0.152
-3.685	0.096	-0.16
-6.59	-0.056	0.178
-9.204	-0.041	-0.182
-11.414	0.17	0.076
-13.123	-0.098	0.158
-14.254	-0.185	-0.022
-14.759	-0.152	-0.109
-14.615	-0.166	-0.086
-13.828	-0.178	0.057
-12.434	0.025	0.185
-10.492	0.163	-0.09
-8.09	-0.181	-0.044
-5.332	0.152	0.108
-2.339	-0.134	-0.13
0.756	0.128	0.136
3.818	-0.117	-0.145
6.712	0.078	0.17
9.311	0.021	-0.185
11.501	-0.163	0.09
13.185	0.108	0.152
14.29	0.184	-0.028
14.766	0.151	-0.11
14.593	0.167	-0.082
13.779	0.175	0.065
12.359	-0.038	0.182
10.395	-0.154	-0.105
7.975	0.185	-0.022
5.203	-0.164	0.088
2.203	0.15	-0.11
-0.893	-0.145	0.117
-3.951	0.135	-0.129
-6.835	-0.098	0.159
-9.418	-0.001	-0.186
-11.587	0.155	0.104
-13.247	-0.117	0.145
-14.325	-0.183	-0.035
-14.772	-0.15	-0.111
-14.571	-0.169	-0.078
-13.728	-0.171	0.074
-12.283	0.052	0.179
-10.297	0.143	-0.12
-7.858	-0.186	-0.001
-5.074	0.174	0.066
-2.067	-0.164	-0.089
1.03	0.16	0.096
4.083	-0.151	-0.11
6.956	0.116	0.146
9.523	-0.018	-0.186
11.672	-0.145	0.117
13.308	0.126	0.138
14.358	0.182	-0.041
14.777	0.15	-0.111
14.547	0.171	-0.074
13.677	0.167	0.083
12.206	-0.066	0.174
10.198	-0.13	-0.134
7.742	0.185	0.021
