0.421	 68.0
0.889	 58.0
1.6	 58.0
2.091	 63.0
2.795	 58.0
3.285	 68.0
4.003	 68.0
4.474	 58.0
5.205	 68.0
5.678	 68.0
6.388	 58.0
6.856	 58.0
7.581	 63.0
8.051	 68.0
8.775	 53.0
9.243	 63.0
9.975	 58.0
10.444	 68.0
11.176	 63.0
11.619	 63.0
12.384	 68.0
12.826	 68.0
13.557	 58.0
14.014	 68.0
14.769	 63.0
15.212	 68.0
15.958	 68.0
16.393	 63.0
17.171	 68.0
17.589	 68.0
18.345	 63.0
18.777	 68.0
19.549	 68.0
19.983	 73.0
20.735	 58.0
21.169	 68.0
21.939	 68.0
22.365	 73.0
23.138	 68.0
23.552	 73.0
24.317	 63.0
24.733	 68.0
25.518	 68.0
25.928	 73.0
26.725	 73.0
27.113	 73.0
27.914	 68.0
28.3	 68.0
29.135	 73.0
29.494	 73.0
