0.21	 29.0
0.845	 156.0
1.435	 171.0
2.108	 161.0
2.692	 175.0
3.367	 166.0
3.944	 151.0
4.635	 166.0
5.21	 161.0
5.902	 171.0
6.476	 166.0
7.168	 171.0
7.741	 171.0
8.428	 175.0
9.008	 175.0
9.695	 180.0
10.275	 180.0
10.948	 156.0
11.518	 161.0
12.206	 161.0
12.786	 171.0
13.472	 166.0
14.05	 171.0
14.735	 171.0
15.317	 175.0
16.012	 175.0
16.579	 180.0
17.271	 180.0
17.842	 185.0
18.545	 180.0
19.091	 166.0
19.807	 180.0
20.36	 171.0
21.075	 185.0
21.63	 175.0
22.341	 185.0
22.895	 180.0
23.577	 171.0
24.157	 185.0
24.852	 175.0
25.395	 166.0
26.12	 180.0
26.671	 175.0
27.385	 180.0
27.934	 175.0
28.654	 180.0
29.201	 180.0
