0.143	 87.0
0.776	 92.0
1.425	 107.0
2.062	 117.0
2.693	 87.0
3.322	 92.0
3.971	 107.0
4.605	 117.0
5.239	 92.0
5.867	 97.0
6.523	 107.0
7.156	 117.0
7.785	 92.0
8.416	 102.0
9.07	 112.0
9.694	 122.0
10.331	 97.0
10.97	 107.0
11.621	 112.0
12.25	 122.0
12.883	 102.0
13.507	 112.0
14.16	 117.0
14.801	 122.0
15.432	 102.0
16.064	 117.0
16.715	 122.0
17.337	 127.0
17.98	 107.0
18.612	 122.0
19.27	 122.0
19.897	 127.0
20.527	 112.0
21.168	 127.0
21.817	 127.0
22.422	 112.0
23.077	 117.0
23.705	 127.0
24.337	 107.0
24.98	 117.0
25.624	 122.0
26.236	 107.0
26.887	 112.0
27.513	 122.0
28.17	 122.0
28.784	 112.0
29.434	 117.0
